,origin,destination,flow,cost,O,D,log_O,log_D,log_cost,log_flow,spline_0,spline_1,spline_2,spline_3,spline_4,spline_5,spline_6,spline_7,spline_8,spline_9,spline_10,spline_11,spline_12,spline_13,spline_14
294,89309824c9bffff,893098248c7ffff,1,2.407242811124302,34054,1,10.43570277898059,0.0,7.786652636529697,1.0986122886681098,0.5965719293512264,0.2453924954917128,0.018599378474702756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,89309824c9bffff,893098248cbffff,18,2.505263378560055,34054,18,10.43570277898059,2.8903717578961645,7.826548229119457,2.995732273553991,0.5935505476088285,0.2612721031291556,0.020965195023289626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,89309824c9bffff,893098248cfffff,6,2.578387202581334,34054,6,10.43570277898059,1.791759469228055,7.855307131324378,2.0794415416798357,0.5903563815496314,0.2731817777217866,0.022855101138968242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,89309824c9bffff,893098248d7ffff,2,2.1262116483244418,34054,3,10.43570277898059,1.0986122886681098,7.662567315809098,1.3862943611198906,0.5965570852495845,0.20075763049033798,0.01281616871234444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,89309824c9bffff,89309824a73ffff,1,4.696193590738134,34054,184,10.43570277898059,5.214935757608986,8.454720501004372,1.0986122886681098,0.2979473398611575,0.563733728875343,0.1380946046592823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,89309824c9bffff,89309824a83ffff,9,3.4598493440863507,34054,11,10.43570277898059,2.3978952727983707,8.149269313097136,2.3978952727983707,0.5010378157925596,0.4145137289968542,0.05522176727811471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,89309824c9bffff,89309824a87ffff,3,3.474468662044736,34054,3,10.43570277898059,1.0986122886681098,8.15348461568065,1.6094379124341003,0.4989430656521467,0.4167299075799701,0.055924734805797495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,89309824c9bffff,89309824a8bffff,7,3.711958135213056,34054,10,10.43570277898059,2.302585092994046,8.219584178921771,2.1972245773362196,0.4630608398223848,0.4516494548622085,0.06819427945313725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,89309824c9bffff,89309824a8fffff,3,3.709448799131714,34054,5,10.43570277898059,1.6094379124341003,8.21890811840155,1.6094379124341003,0.4634561650873517,0.4512922273845262,0.06805607203968306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,89309824c9bffff,89309824a97ffff,4,3.217683069577873,34054,4,10.43570277898059,1.3862943611198906,8.076727570278296,1.791759469228055,0.5333818988604611,0.37690469760239376,0.044418975013180206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,89309824c9bffff,89309824a9bffff,8,3.4754531570534493,34054,12,10.43570277898059,2.4849066497880004,8.153767845279864,2.302585092994046,0.4988014745123246,0.4168788986270853,0.05597228730641494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,89309824c9bffff,89309824abbffff,2,3.7351029115210777,34054,2,10.43570277898059,0.6931471805599453,8.225798344879705,1.3862943611198906,0.4594004339191694,0.4549313779037107,0.06947786321372423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,89309824c9bffff,89309824c0fffff,3,1.1326283531567745,34054,3,10.43570277898059,1.0986122886681098,7.0331786996698735,1.6094379124341003,0.4690063985200465,0.06631556747259369,0.0019373184927061664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,89309824c9bffff,89309824c17ffff,1,0.7774758989453688,34054,1,10.43570277898059,0.0,6.657338032471609,1.0986122886681098,0.36426059879007294,0.032821753784341816,0.0006266132040205008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,89309824c9bffff,89309824c1bffff,2,0.7468127144709781,34054,2,10.43570277898059,0.6931471805599453,6.617152564900449,1.3862943611198906,0.35352763712132124,0.030409279105578786,0.0005553590407548828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,89309824c9bffff,89309824c47ffff,2,1.2362033125493441,34054,2,10.43570277898059,0.6931471805599453,7.120608718263961,1.3862943611198906,0.4930945330573954,0.07783804693450391,0.002518885611449885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,89309824c9bffff,89309824c4bffff,6,1.5536543786143622,34054,6,10.43570277898059,1.791759469228055,7.349008535352227,2.0794415416798357,0.5502049452290149,0.11732849109716996,0.0050003681080154246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,89309824c9bffff,89309824c4fffff,10,1.4892207222397549,34054,10,10.43570277898059,2.302585092994046,7.30667952369987,2.4849066497880004,0.5405709894903984,0.10884645064348693,0.004403681987165619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,89309824c9bffff,89309824c53ffff,28,1.0729470224998514,34054,28,10.43570277898059,3.332204510175204,6.979095946570849,3.4011973816621555,0.453842159737603,0.06001483647426917,0.001646924056583388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,89309824c9bffff,89309824c57ffff,2,0.9927706138061261,34054,2,10.43570277898059,0.6931471805599453,6.901506409206105,1.3862943611198906,0.43195409536819795,0.051960175623410494,0.0013046243408743733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,89309824c9bffff,89309824c6bffff,3,1.7591773369062789,34054,3,10.43570277898059,1.0986122886681098,7.47316984256213,1.6094379124341003,0.5746774058695459,0.14575863948016554,0.007258846305620826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,89309824c9bffff,89309824c7bffff,5,1.493729361699303,34054,5,10.43570277898059,1.6094379124341003,7.30970044047339,1.9459101490553132,0.5412765823847523,0.10943274517434516,0.004443799851965689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,89309824c9bffff,89309824c8bffff,4,0.28313494629509917,34054,4,10.43570277898059,1.3862943611198906,5.649449288317923,1.791759469228055,0.15576896292908954,0.004643474614377557,3.0263500806211606e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,89309824c9bffff,89309824c9bffff,17,0.0,34054,17,10.43570277898059,2.833213344056216,0.0,2.9444389791664403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,89309824c9bffff,89309824cc3ffff,79,0.6177004156333499,34054,79,10.43570277898059,4.3694478524670215,6.427621174321669,4.394449154672439,0.3052401679566495,0.021164864626474458,0.00031424792398951514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,89309824c9bffff,89309824cc7ffff,37,0.4963637062619865,34054,37,10.43570277898059,3.6109179126442243,6.209321561803163,3.6635616461296463,0.2551824724741343,0.013885803586183652,0.00016305675408445213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,89309824c9bffff,89309824ccbffff,67,0.9265667906604552,34054,67,10.43570277898059,4.204692619390966,6.832564803382639,4.23410650459726,0.412542134991386,0.04567802861020432,0.0010606422623790231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,89309824c9bffff,89309824ccfffff,16,0.7767798333628697,34054,16,10.43570277898059,2.772588722239781,6.656443493592857,2.8903717578961645,0.3640200392666731,0.03276609016227041,0.0006249317107062642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,89309824c9bffff,89309824e0bffff,25,2.9204621373573034,34054,26,10.43570277898059,3.258096538021482,7.979839501909587,3.295836866004329,0.5657641988297967,0.3290805985952084,0.033211881299826725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,89309824c9bffff,89309824e0fffff,1,2.8182675837335935,34054,1,10.43570277898059,0.0,7.9442324081182525,1.0986122886681098,0.5746692379841646,0.31240520332756777,0.02984595037888136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,89309824c9bffff,89309824e23ffff,78,2.719986591440232,34054,101,10.43570277898059,4.61512051684126,7.9087498109652365,4.382026634673881,0.5820199900347204,0.2963283872210028,0.02683113386106842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,89309824c9bffff,89309824e27ffff,47,2.7277299256618397,34054,47,10.43570277898059,3.8501476017100584,7.911591551231263,3.8918202981106265,0.5814859028248696,0.2975954754381787,0.027060937709616366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,89309824c9bffff,89309824e2bffff,16,2.9788302489772387,34054,16,10.43570277898059,2.772588722239781,7.999621614446515,2.8903717578961645,0.5601349812293577,0.3385678809584355,0.035243254213613164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,89309824c9bffff,89309824e2fffff,29,2.9657417663733634,34054,29,10.43570277898059,3.367295829986474,7.99521958123959,3.4339872044851463,0.5614304011058455,0.33644341923979487,0.034780733499798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,89309824c9bffff,89309824e33ffff,3,2.482250540217776,34054,3,10.43570277898059,1.0986122886681098,7.817323682640101,1.6094379124341003,0.5943918982067584,0.2575339956755591,0.020392739816204965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,89309824c9bffff,89309824e37ffff,2,2.472686245025916,34054,2,10.43570277898059,0.6931471805599453,7.813464723982702,1.3862943611198906,0.5947180274401037,0.2559820611221354,0.020157922701506632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,89309824c9bffff,89309824e3bffff,13,2.750582583070301,34054,13,10.43570277898059,2.5649493574615367,7.919931509885606,2.70805020110221,0.5798640636615595,0.3013349083170598,0.02774679353824028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,89309824c9bffff,89309824e43ffff,11,3.3585985745041316,34054,11,10.43570277898059,2.3978952727983707,8.119576773946147,2.5649493574615367,0.5151245121860012,0.3989832476535811,0.0505141482592891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,89309824c9bffff,89309824e47ffff,47,3.2193458094911978,34054,47,10.43570277898059,3.8501476017100584,8.07724402702403,3.8918202981106265,0.5331763940002777,0.3771679548121478,0.044487871209666234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,89309824c9bffff,89309824e4bffff,15,3.6641871343955286,34054,16,10.43570277898059,2.772588722239781,8.206634672879595,2.833213344056216,0.47053314209742314,0.44480276322441137,0.06559514147777666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,89309824c9bffff,89309824e4fffff,8,3.519980649423472,34054,8,10.43570277898059,2.0794415416798357,8.16649482337837,2.302585092994046,0.4923297527145139,0.42358357572704614,0.05815131829307187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,89309824c9bffff,89309824e53ffff,2,3.2141262314781587,34054,2,10.43570277898059,0.6931471805599453,8.075621899191189,1.3862943611198906,0.5338206698237588,0.37634135279732334,0.04427183511186111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,89309824c9bffff,89309824e57ffff,11,3.0537017643449453,34054,11,10.43570277898059,2.3978952727983707,8.024437244694663,2.5649493574615367,0.5523688587159902,0.3506812468378608,0.03796807656289911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,89309824c9bffff,89309824e5bffff,7,3.5221729204680297,34054,7,10.43570277898059,1.9459101490553132,8.167117260437296,2.1972245773362196,0.49200776861946155,0.42391192006983563,0.058260037241974844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,89309824c9bffff,89309824e63ffff,42,3.3086057113897134,34054,42,10.43570277898059,3.7376696182833684,8.10458434084964,3.784189633918261,0.521790864888496,0.39120716756768564,0.04829184320704587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,89309824c9bffff,89309824e67ffff,23,3.2464603833460353,34054,23,10.43570277898059,3.1354942159291497,8.085628549346723,3.2188758248682006,0.529790523427237,0.3814523408346105,0.04562144734609212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,89309824c9bffff,89309824e6bffff,4,3.594988469240521,34054,4,10.43570277898059,1.3862943611198906,8.187574189034791,1.791759469228055,0.48114342389877457,0.43471942506861233,0.06194856373995017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,89309824c9bffff,89309824e6fffff,4,3.5208767561273593,34054,5,10.43570277898059,1.6094379124341003,8.166749295862227,1.791759469228055,0.49219817668288557,0.4237178091431206,0.05819574159402809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,89309824c9bffff,89309824e73ffff,19,3.107687581620614,34054,19,10.43570277898059,2.9444389791664403,8.04195591662754,3.044522437723423,0.5464071328122869,0.3593666505804968,0.04001757740309857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,89309824c9bffff,89309824e77ffff,9,3.026681223138529,34054,10,10.43570277898059,2.302585092994046,8.015552332641063,2.3978952727983707,0.5552403392222612,0.3463179475328521,0.03696909201038336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,89309824c9bffff,89309824e7bffff,6,3.400558035645678,34054,7,10.43570277898059,1.9459101490553132,8.13198885141986,2.0794415416798357,0.5093787116419987,0.4054564209746442,0.05243114113691262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,89309824c9bffff,89309824e87ffff,81,1.8477732672443152,34054,81,10.43570277898059,4.394449154672439,7.522277599338277,4.418840607796598,0.5824191252692811,0.15859150628131535,0.008411719372227013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,89309824c9bffff,89309824e8bffff,2,2.291530617841842,34054,2,10.43570277898059,0.6931471805599453,7.737411559697636,1.3862943611198906,0.5981813009807788,0.22682412927442047,0.01604411365017753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,89309824c9bffff,89309824e9bffff,29,2.162140051453955,34054,29,10.43570277898059,3.367295829986474,7.679316172564282,3.4339872044851463,0.5973186163233126,0.20636799269174855,0.013476906078969104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,89309824c9bffff,89309824eb3ffff,2,1.7601779079582267,34054,2,10.43570277898059,0.6931471805599453,7.473738130059016,1.3862943611198906,0.5747740286181577,0.1459017602383971,0.007271239240264528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,89309824c9bffff,89309824eb7ffff,1,1.7296538018458043,34054,1,10.43570277898059,0.0,7.456254536240078,1.0986122886681098,0.5717304007211572,0.14155500222843018,0.006899478950172454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,89309824c9bffff,89309824ed3ffff,2,2.677807289473649,34054,2,10.43570277898059,0.6931471805599453,7.893126933203482,1.3862943611198906,0.5847897695907361,0.28942720436886077,0.02560216516447854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,89309824c9bffff,89309824ed7ffff,3,2.4710603023801583,34054,3,10.43570277898059,1.0986122886681098,7.81280721244678,1.6094379124341003,0.5947720863829442,0.25571833107320446,0.020118183637589583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,89309824c9bffff,89309824edbffff,2,2.985441420923428,34054,2,10.43570277898059,0.6931471805599453,8.001837797355323,1.3862943611198906,0.55947348644555,0.339640261104884,0.03547843046564252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,89309824c9bffff,89309825c83ffff,1,5.705571558767385,34054,1,10.43570277898059,0.0,8.649373694784897,1.0986122886681098,0.15839669181492982,0.5953595426257771,0.24577542482182285,0.0004683407374703712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,89309824c9bffff,89309825cb3ffff,2,5.205683719100389,34054,2,10.43570277898059,0.6931471805599453,8.557698409835515,1.3862943611198906,0.22039921267863002,0.5915428371991395,0.18804634797196343,1.1602150267150621e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,89309824c9bffff,89309825cb7ffff,2,4.968513697295038,34054,2,10.43570277898059,0.6931471805599453,8.51107726667653,1.3862943611198906,0.25475225001181484,0.5817096777460588,0.163537822521172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,89309824c9bffff,89309825d1bffff,1,4.890902672210787,34054,4,10.43570277898059,1.3862943611198906,8.495336601312907,1.0986122886681098,0.266703486960164,0.5772928779391232,0.15599324709148982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,89309824c9bffff,89309825d83ffff,5,4.138708214884867,34054,5,10.43570277898059,1.6094379124341003,8.328380584839154,1.9459101490553132,0.3925035026571462,0.5078630282706461,0.09452205691030596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,89309824c9bffff,89309825d87ffff,3,3.9703102321672157,34054,3,10.43570277898059,1.0986122886681098,8.286851352523719,1.6094379124341003,0.42097693681406667,0.48684188679998447,0.0834472570143849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,89309824c9bffff,89309825d97ffff,2,3.8303778987953865,34054,2,10.43570277898059,0.6931471805599453,8.250979782173424,1.3862943611198906,0.44408292879043804,0.4681852202427151,0.0749313582931081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,89309824c9bffff,89309825db3ffff,6,3.821956050506076,34054,32,10.43570277898059,3.4657359027997265,8.248779237555542,2.0794415416798357,0.44545197271229886,0.4670308398126101,0.07443818969225274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,89309824c9bffff,89309825db7ffff,4,3.696061509873331,34054,5,10.43570277898059,1.6094379124341003,8.215293596578407,1.791759469228055,0.46556003927646167,0.4493818400043131,0.0673218911057663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,89309824c9bffff,8930982607bffff,1,6.21024288953604,34054,1,10.43570277898059,0.0,8.734116298144057,1.0986122886681098,0.10885894600401727,0.5788833494965986,0.30989420042221555,0.002363504077168688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,89309824c9bffff,89309826163ffff,4,4.412265215934562,34054,232,10.43570277898059,5.44673737166631,8.392370106247862,1.791759469228055,0.34568086782334545,0.5381638170178162,0.11453113511399055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,89309824c9bffff,893098261d7ffff,1,5.8243824702102325,34054,1,10.43570277898059,0.0,8.669979936400297,1.0986122886681098,0.14561031188426476,0.5931866603507777,0.26045602023169223,0.0007470075332654065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,89309824c9bffff,893098262c7ffff,1,7.153606213835486,34054,1,10.43570277898059,0.0,8.875511653975007,1.0986122886681098,0.046122723456639245,0.5057255089359456,0.4348338101433069,0.01331795746410824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,89309824c9bffff,89309826327ffff,3,3.642028963842777,34054,10,10.43570277898059,2.302585092994046,8.200570747523974,1.6094379124341003,0.4739592128501921,0.44159475424343037,0.06441231712086384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,89309824c9bffff,8930982632fffff,3,3.6238064484691432,34054,12,10.43570277898059,2.4849066497880004,8.195556172337536,1.6094379124341003,0.47675690447418717,0.43894171066592264,0.06345030543492185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,89309824c9bffff,8930982634fffff,2,4.769774461877601,34054,2,10.43570277898059,0.6931471805599453,8.470263931683899,1.3862943611198906,0.2859531050783318,0.5692613539124329,0.14468791838515502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,89309824c9bffff,893098263a7ffff,1,4.238819967522595,34054,107,10.43570277898059,4.672828834461906,8.352276086834577,1.0986122886681098,0.37538452101214514,0.5195387551536377,0.1015485323400832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,89309824c9bffff,8930982662bffff,1,7.535161057353899,34054,1,10.43570277898059,0.0,8.927468187757379,1.0986122886681098,0.029949917909315255,0.46477603940656953,0.48354926195790726,0.021724780726208048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,89309824c9bffff,8930982680fffff,30,2.6228730205091773,34054,30,10.43570277898059,3.4011973816621555,7.8724067573188234,3.4657359027997265,0.58803589982944,0.28044541725723704,0.024058610117392555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,89309824c9bffff,89309826847ffff,2,2.254202005476943,34054,3,10.43570277898059,1.0986122886681098,7.720994829067396,1.3862943611198906,0.5982282716424182,0.22088547797161476,0.015272749621483927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,89309824c9bffff,89309826857ffff,1,2.481170498715005,34054,1,10.43570277898059,0.0,7.816888657488625,1.0986122886681098,0.5944294215752625,0.25735869441579556,0.02036613240105899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,89309824c9bffff,89309826877ffff,1,2.4461481363505446,34054,1,10.43570277898059,0.0,7.802678599554969,1.0986122886681098,0.5955497567422965,0.2516813841985257,0.019515828745408886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,89309824c9bffff,893098268dbffff,1,2.9862115538838245,34054,69,10.43570277898059,4.23410650459726,8.002095640577188,1.0986122886681098,0.5593961182558779,0.33976515022586323,0.03550589389947119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,89309824c9bffff,89309826943ffff,15,3.2095302681320366,34054,15,10.43570277898059,2.70805020110221,8.07419139504577,2.833213344056216,0.5343859401616029,0.3756130265530335,0.044082190176419754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,89309824c9bffff,89309826957ffff,6,3.514574680111892,34054,6,10.43570277898059,1.791759469228055,8.164958284511833,2.0794415416798357,0.4931224174844228,0.42277318882426856,0.057883804018317796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,89309824c9bffff,8930982695bffff,3,2.9845551753598256,34054,4,10.43570277898059,1.3862943611198906,8.001540996928256,1.6094379124341003,0.5595624392329743,0.339496534170467,0.035446843911920045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,89309824c9bffff,89309826973ffff,1,3.703577621941355,34054,1,10.43570277898059,0.0,8.217324529056372,1.0986122886681098,0.4643799275791298,0.4504553483898225,0.06773343340270263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,89309824c9bffff,89309826a03ffff,63,1.1323921728556585,34054,63,10.43570277898059,4.143134726391533,7.0329703378140715,4.174387269895637,0.46894825928022293,0.0662901345190794,0.0019361068126556688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,89309824c9bffff,89309826a07ffff,9,1.0144324916886729,34054,9,10.43570277898059,2.1972245773362196,6.923069900906868,2.3978952727983707,0.43804125978293934,0.054088944085402484,0.0013919004956761602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
