"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"1400000US36047030200","Census Tract 302; Kings County; New York","3899","571",
"1400000US36047030300","Census Tract 303; Kings County; New York","5748","708",
"1400000US36047030400","Census Tract 304; Kings County; New York","3924","467",
"1400000US36047030500","Census Tract 305; Kings County; New York","7181","765",
"1400000US36047030600","Census Tract 306; Kings County; New York","1953","297",
"1400000US36047030700","Census Tract 307; Kings County; New York","6571","998",
"1400000US36047030800","Census Tract 308; Kings County; New York","1678","290",
"1400000US36047030900","Census Tract 309; Kings County; New York","2447","478",
"1400000US36047031100","Census Tract 311; Kings County; New York","3389","589",
"1400000US36047031300","Census Tract 313; Kings County; New York","4346","826",
"1400000US36047031401","Census Tract 314.01; Kings County; New York","4938","1030",
"1400000US36047031402","Census Tract 314.02; Kings County; New York","0","13",
"1400000US36047031500","Census Tract 315; Kings County; New York","5136","722",
"1400000US36047031701","Census Tract 317.01; Kings County; New York","4150","843",
"1400000US36047031702","Census Tract 317.02; Kings County; New York","3812","660",
"1400000US36047031900","Census Tract 319; Kings County; New York","3356","649",
"1400000US36047032100","Census Tract 321; Kings County; New York","5140","656",
"1400000US36047032300","Census Tract 323; Kings County; New York","3505","808",
"1400000US36047032500","Census Tract 325; Kings County; New York","6057","1036",
"1400000US36047032600","Census Tract 326; Kings County; New York","10085","1997",
"1400000US36047032700","Census Tract 327; Kings County; New York","2701","497",
"1400000US36047032800","Census Tract 328; Kings County; New York","2751","391",
"1400000US36047032900","Census Tract 329; Kings County; New York","5901","1511",
"1400000US36047033000","Census Tract 330; Kings County; New York","4283","733",
"1400000US36047033100","Census Tract 331; Kings County; New York","4171","686",
"1400000US36047033300","Census Tract 333; Kings County; New York","4779","1056",
"1400000US36047033500","Census Tract 335; Kings County; New York","3522","510",
"1400000US36047033600","Census Tract 336; Kings County; New York","4734","839",
"1400000US36047033701","Census Tract 337.01; Kings County; New York","2755","651",
"1400000US36047033702","Census Tract 337.02; Kings County; New York","1847","246",
"1400000US36047033900","Census Tract 339; Kings County; New York","4936","543",
"1400000US36047034000","Census Tract 340; Kings County; New York","2045","239",
"1400000US36047034100","Census Tract 341; Kings County; New York","2666","401",
"1400000US36047034200","Census Tract 342; Kings County; New York","6490","1580",
"1400000US36047034300","Census Tract 343; Kings County; New York","4489","794",
"1400000US36047034500","Census Tract 345; Kings County; New York","2669","671",
"1400000US36047034700","Census Tract 347; Kings County; New York","3157","416",
"1400000US36047034800","Census Tract 348; Kings County; New York","2852","515",
"1400000US36047034901","Census Tract 349.01; Kings County; New York","2339","384",
"1400000US36047034902","Census Tract 349.02; Kings County; New York","3499","699",
"1400000US36047035000","Census Tract 350; Kings County; New York","3082","467",
"1400000US36047035101","Census Tract 351.01; Kings County; New York","1805","452",
"1400000US36047035102","Census Tract 351.02; Kings County; New York","3253","778",
"1400000US36047035200","Census Tract 352; Kings County; New York","1431","192",
"1400000US36047035301","Census Tract 353.01; Kings County; New York","3002","562",
"1400000US36047035302","Census Tract 353.02; Kings County; New York","3189","480",
"1400000US36047035400","Census Tract 354; Kings County; New York","5366","820",
"1400000US36047035500","Census Tract 355; Kings County; New York","5515","647",
"1400000US36047035601","Census Tract 356.01; Kings County; New York","2640","328",
"1400000US36047035602","Census Tract 356.02; Kings County; New York","6721","812",
"1400000US36047035701","Census Tract 357.01; Kings County; New York","2657","483",
"1400000US36047035702","Census Tract 357.02; Kings County; New York","0","13",
"1400000US36047035900","Census Tract 359; Kings County; New York","6665","968",
"1400000US36047036001","Census Tract 360.01; Kings County; New York","2972","357",
"1400000US36047036002","Census Tract 360.02; Kings County; New York","3777","548",
"1400000US36047036100","Census Tract 361; Kings County; New York","2902","447",
"1400000US36047036200","Census Tract 362; Kings County; New York","3343","536",
"1400000US36047036300","Census Tract 363; Kings County; New York","4909","982",
"1400000US36047036400","Census Tract 364; Kings County; New York","2298","405",
"1400000US36047036501","Census Tract 365.01; Kings County; New York","3467","678",
"1400000US36047036502","Census Tract 365.02; Kings County; New York","2014","581",
"1400000US36047036600","Census Tract 366; Kings County; New York","4369","848",
"1400000US36047036700","Census Tract 367; Kings County; New York","1982","608",
"1400000US36047036900","Census Tract 369; Kings County; New York","5310","972",
"1400000US36047037000","Census Tract 370; Kings County; New York","4112","601",
"1400000US36047037100","Census Tract 371; Kings County; New York","4723","755",
"1400000US36047037300","Census Tract 373; Kings County; New York","5258","732",
"1400000US36047037401","Census Tract 374.01; Kings County; New York","4646","734",
"1400000US36047037402","Census Tract 374.02; Kings County; New York","5449","917",
"1400000US36047037500","Census Tract 375; Kings County; New York","3643","563",
"1400000US36047037700","Census Tract 377; Kings County; New York","4893","660",
"1400000US36047037900","Census Tract 379; Kings County; New York","4834","887",
"1400000US36047038100","Census Tract 381; Kings County; New York","5624","650",
"1400000US36047038200","Census Tract 382; Kings County; New York","5261","909",
"1400000US36047038300","Census Tract 383; Kings County; New York","5456","743",
"1400000US36047038500","Census Tract 385; Kings County; New York","3895","806",
"1400000US36047038600","Census Tract 386; Kings County; New York","3102","695",
"1400000US36047038700","Census Tract 387; Kings County; New York","4830","1021",
"1400000US36047038800","Census Tract 388; Kings County; New York","4999","852",
"1400000US36047038900","Census Tract 389; Kings County; New York","2829","569",
"1400000US36047039000","Census Tract 390; Kings County; New York","2672","500",
"1400000US36047039100","Census Tract 391; Kings County; New York","5243","653",
"1400000US36047039200","Census Tract 392; Kings County; New York","3441","736",
"1400000US36047039300","Census Tract 393; Kings County; New York","3868","764",
"1400000US36047039400","Census Tract 394; Kings County; New York","2076","436",
"1400000US36047039500","Census Tract 395; Kings County; New York","3845","664",
"1400000US36047039600","Census Tract 396; Kings County; New York","1987","494",
"1400000US36047039700","Census Tract 397; Kings County; New York","3316","655",
"1400000US36047039800","Census Tract 398; Kings County; New York","2855","521",
"1400000US36047039900","Census Tract 399; Kings County; New York","4164","648",
"1400000US36047040000","Census Tract 400; Kings County; New York","2192","667",
"1400000US36047040100","Census Tract 401; Kings County; New York","3552","623",
"1400000US36047040200","Census Tract 402; Kings County; New York","2570","473",
"1400000US36047040300","Census Tract 403; Kings County; New York","4086","629",
"1400000US36047040400","Census Tract 404; Kings County; New York","2615","342",
"1400000US36047040500","Census Tract 405; Kings County; New York","1403","340",
"1400000US36047040600","Census Tract 406; Kings County; New York","3924","597",
"1400000US36047040700","Census Tract 407; Kings County; New York","0","13",
"1400000US36047040800","Census Tract 408; Kings County; New York","3724","707",
"1400000US36047040900","Census Tract 409; Kings County; New York","3858","812",
"1400000US36047041000","Census Tract 410; Kings County; New York","1650","526",
"1400000US36047041100","Census Tract 411; Kings County; New York","3001","757",
"1400000US36047041200","Census Tract 412; Kings County; New York","3164","713",
"1400000US36047041300","Census Tract 413; Kings County; New York","3620","762",
"1400000US36047041401","Census Tract 414.01; Kings County; New York","1182","212",
"1400000US36047041402","Census Tract 414.02; Kings County; New York","2111","378",
"1400000US36047041500","Census Tract 415; Kings County; New York","4291","744",
"1400000US36047041600","Census Tract 416; Kings County; New York","2105","557",
"1400000US36047041700","Census Tract 417; Kings County; New York","3390","664",
"1400000US36047041800","Census Tract 418; Kings County; New York","2790","562",
"1400000US36047041900","Census Tract 419; Kings County; New York","3417","804",
"1400000US36047042000","Census Tract 420; Kings County; New York","1727","314",
"1400000US36047042100","Census Tract 421; Kings County; New York","4089","545",
"1400000US36047042200","Census Tract 422; Kings County; New York","3102","849",
"1400000US36047042300","Census Tract 423; Kings County; New York","4331","568",
"1400000US36047042400","Census Tract 424; Kings County; New York","3403","674",
"1400000US36047042500","Census Tract 425; Kings County; New York","2913","565",
"1400000US36047042600","Census Tract 426; Kings County; New York","4410","954",
"1400000US36047042700","Census Tract 427; Kings County; New York","4215","694",
"1400000US36047042800","Census Tract 428; Kings County; New York","3852","525",
"1400000US36047042900","Census Tract 429; Kings County; New York","5074","893",
"1400000US36047043000","Census Tract 430; Kings County; New York","3668","495",
"1400000US36047043100","Census Tract 431; Kings County; New York","4023","745",
"1400000US36047043200","Census Tract 432; Kings County; New York","4098","689",
"1400000US36047043300","Census Tract 433; Kings County; New York","3621","728",
"1400000US36047043400","Census Tract 434; Kings County; New York","4061","709",
"1400000US36047043500","Census Tract 435; Kings County; New York","4971","855",
"1400000US36047043600","Census Tract 436; Kings County; New York","4591","701",
"1400000US36047043700","Census Tract 437; Kings County; New York","5228","1133",
"1400000US36047043800","Census Tract 438; Kings County; New York","2383","460",
"1400000US36047043900","Census Tract 439; Kings County; New York","4045","842",
"1400000US36047044000","Census Tract 440; Kings County; New York","2646","532",
"1400000US36047044100","Census Tract 441; Kings County; New York","4884","934",
"1400000US36047044200","Census Tract 442; Kings County; New York","2379","485",
