hh_id,num_trips,person_id,person_num,day_id,travel_dow,day_num,is_complete,travel_date,summary_complete,num_complete_trip_surveys,begin_day,end_day,telecommute_time,delivery_2,delivery_3,delivery_4,delivery_5,delivery_6,delivery_7,delivery_8,delivery_9,delivery_996,shop_online,no_travel_1,no_travel_2,no_travel_3,no_travel_4,no_travel_5,no_travel_6,no_travel_7,no_travel_8,no_travel_9,no_travel_11,no_travel_12,no_travel_13,no_travel_99,wkday_weight,svnday_weight
22001830,9,2200183001,1,220018300103,5,3,1,10/14/2022,1,9,1,1,345,1,0,0,1,1,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,483.0906868
22001830,7,2200183001,1,220018300104,6,4,1,10/15/2022,1,7,1,1,0,1,0,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,483.0906868
22001830,3,2200183001,1,220018300105,7,5,1,10/16/2022,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,483.0906868
22001830,7,2200183001,1,220018300106,1,6,1,10/17/2022,1,7,1,1,360,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,845.4087018,483.0906868
22001830,7,2200183001,1,220018300107,2,7,1,10/18/2022,1,7,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,845.4087018,483.0906868
22001977,7,2200197701,1,220019770101,7,1,1,10/23/2022,1,7,1,3,600,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,40.71824835
22001977,3,2200197701,1,220019770102,1,2,1,10/24/2022,1,3,1,1,525,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,67.86374726,40.71824835
22001977,7,2200197701,1,220019770103,2,3,1,10/25/2022,1,7,1,3,390,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,67.86374726,40.71824835
22001977,10,2200197701,1,220019770104,3,4,0,10/26/2022,1,9,1,3,600,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22001977,6,2200197701,1,220019770105,4,5,1,10/27/2022,1,6,1,3,480,0,0,0,0,0,0,0,0,1,1,995,995,995,995,995,995,995,995,995,995,995,995,995,67.86374726,40.71824835
22001977,9,2200197701,1,220019770106,5,6,0,10/28/2022,1,7,1,3,480,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22001977,4,2200197701,1,220019770107,6,7,1,10/29/2022,1,4,1,1,90,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,40.71824835
22001989,0,2200198901,1,220019890101,3,1,1,10/05/2022,1,0,1,1,465,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,132.9265835,75.95804773
22001989,7,2200198901,1,220019890102,4,2,1,10/06/2022,1,7,3,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,132.9265835,75.95804773
22001989,5,2200198901,1,220019890103,5,3,1,10/07/2022,1,5,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,75.95804773
22001989,9,2200198901,1,220019890104,6,4,1,10/08/2022,1,9,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,75.95804773
22001989,6,2200198901,1,220019890105,7,5,1,10/09/2022,1,6,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,75.95804773
22001989,5,2200198901,1,220019890106,1,6,1,10/10/2022,1,5,1,1,420,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,132.9265835,75.95804773
22001989,4,2200198901,1,220019890107,2,7,1,10/11/2022,1,4,1,1,480,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,132.9265835,75.95804773
22002287,3,2200228701,1,220022870101,3,1,1,10/12/2022,1,3,1,1,600,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,67.91056169,33.95528085
22002287,2,2200228701,1,220022870102,4,2,1,10/13/2022,1,2,1,1,315,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,67.91056169,33.95528085
22002287,1,2200228701,1,220022870103,5,3,1,10/14/2022,1,1,1,1,45,0,0,0,1,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,0,33.95528085
22002287,2,2200228701,1,220022870104,6,4,1,10/15/2022,1,2,1,1,0,0,0,1,1,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,0,33.95528085
22002287,1,2200228701,1,220022870105,7,5,1,10/16/2022,1,1,1,1,150,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,33.95528085
22002287,7,2200228701,1,220022870106,1,6,1,10/17/2022,1,7,1,1,195,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,67.91056169,33.95528085
22002287,3,2200228701,1,220022870107,2,7,0,10/18/2022,1,2,1,1,105,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22002390,0,2200239001,1,220023900101,6,1,1,10/15/2022,1,0,1,997,995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1672.067281
22002390,0,2200239001,1,220023900102,7,2,1,10/16/2022,1,0,1,997,995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1672.067281
22002390,0,2200239001,1,220023900103,1,3,1,10/17/2022,1,0,1,997,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,3344.134562,1672.067281
22002390,0,2200239001,1,220023900104,2,4,1,10/18/2022,1,0,997,997,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,3344.134562,1672.067281
22002390,0,2200239001,1,220023900105,3,5,1,10/19/2022,1,0,997,997,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,3344.134562,1672.067281
22002390,0,2200239001,1,220023900106,4,6,0,10/20/2022,1,0,997,997,995,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22002390,0,2200239001,1,220023900107,5,7,1,10/21/2022,1,0,997,997,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1672.067281
22002570,9,2200257001,1,220025700101,3,1,1,10/12/2022,1,9,1,3,0,1,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,163.0187826,93.15359006
22002570,5,2200257001,1,220025700102,4,2,1,10/13/2022,1,5,1,1,0,0,0,0,1,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,163.0187826,93.15359006
22002570,5,2200257001,1,220025700103,5,3,1,10/14/2022,1,5,1,1,0,1,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,0,93.15359006
22002570,5,2200257001,1,220025700104,6,4,1,10/15/2022,1,5,1,1,0,0,0,0,1,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,0,93.15359006
22002570,4,2200257001,1,220025700105,7,5,1,10/16/2022,1,4,1,1,0,0,0,0,0,1,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,0,93.15359006
22002570,8,2200257001,1,220025700106,1,6,1,10/17/2022,1,8,1,1,0,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,163.0187826,93.15359006
22002570,10,2200257001,1,220025700107,2,7,1,10/18/2022,1,10,1,1,0,0,0,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,163.0187826,93.15359006
22002583,3,2200258301,1,220025830101,3,1,1,10/05/2022,1,3,1,1,995,0,0,0,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2567.772449,1925.829337
22002583,5,2200258301,1,220025830102,4,2,1,10/06/2022,1,5,1,1,995,0,0,0,0,0,1,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,2567.772449,1925.829337
22002583,6,2200258301,1,220025830103,5,3,1,10/07/2022,1,6,1,1,995,0,0,0,1,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,0,1925.829337
22002583,5,2200258301,1,220025830104,6,4,0,10/08/2022,1,4,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22002583,4,2200258301,1,220025830105,7,5,0,10/09/2022,1,3,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22002583,0,2200258301,1,220025830106,1,6,1,10/10/2022,1,0,1,1,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2567.772449,1925.829337
22002583,8,2200258301,1,220025830107,2,7,0,10/11/2022,1,7,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22002589,8,2200258901,1,220025890101,2,1,1,10/04/2022,1,8,1,1,510,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,738.5996119,422.0569211
22002589,0,2200258901,1,220025890102,3,2,1,10/05/2022,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,738.5996119,422.0569211
22002589,2,2200258901,1,220025890103,4,3,1,10/06/2022,1,2,1,1,0,0,0,0,0,0,0,0,0,1,1,995,995,995,995,995,995,995,995,995,995,995,995,995,738.5996119,422.0569211
22002589,6,2200258901,1,220025890104,5,4,1,10/07/2022,1,6,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,422.0569211
22002589,7,2200258901,1,220025890105,6,5,1,10/08/2022,1,7,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,422.0569211
22002589,9,2200258901,1,220025890106,7,6,1,10/09/2022,1,9,1,1,0,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,422.0569211
22002589,7,2200258901,1,220025890107,1,7,1,10/10/2022,1,7,1,1,0,1,0,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,738.5996119,422.0569211
22002798,8,2200279801,1,220027980101,7,1,0,10/16/2022,1,7,1,1,995,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22002798,5,2200279801,1,220027980102,1,2,0,10/17/2022,1,4,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22002798,4,2200279801,1,220027980103,2,3,1,10/18/2022,1,4,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,67.85744816,40.71446889
22002798,2,2200279801,1,220027980104,3,4,1,10/19/2022,1,2,1,1,995,0,0,0,0,0,0,0,0,1,1,995,995,995,995,995,995,995,995,995,995,995,995,995,67.85744816,40.71446889
22002798,0,2200279801,1,220027980105,4,5,1,10/20/2022,1,0,1,1,995,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,67.85744816,40.71446889
22002798,7,2200279801,1,220027980106,5,6,1,10/21/2022,1,7,1,1,995,0,0,0,0,0,0,0,1,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,0,40.71446889
22002798,2,2200279801,1,220027980107,6,7,1,10/22/2022,1,2,1,1,995,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,40.71446889
22002918,4,2200291801,1,220029180101,4,1,1,10/13/2022,1,4,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1016.023774,1016.023774
22002932,2,2200293201,1,220029320101,5,1,1,10/07/2022,1,2,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,228.0031237
22002932,3,2200293201,1,220029320102,6,2,1,10/08/2022,1,3,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,228.0031237
22002932,0,2200293201,1,220029320103,7,3,1,10/09/2022,1,0,1,1,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,228.0031237
22002932,0,2200293201,1,220029320104,1,4,1,10/10/2022,1,0,1,1,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,399.0054665,228.0031237
22002932,3,2200293201,1,220029320105,2,5,1,10/11/2022,1,3,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,399.0054665,228.0031237
22002932,0,2200293201,1,220029320106,3,6,1,10/12/2022,1,0,1,1,995,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,399.0054665,228.0031237
22002932,0,2200293201,1,220029320107,4,7,1,10/13/2022,1,0,1,1,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,399.0054665,228.0031237
22002983,3,2200298301,1,220029830101,2,1,1,10/25/2022,1,3,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,361.5390789,180.7695395
22002983,0,2200298301,1,220029830102,3,2,0,10/26/2022,1,0,1,1,995,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22002983,7,2200298301,1,220029830103,4,3,1,10/27/2022,1,7,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,361.5390789,180.7695395
22002983,2,2200298301,1,220029830104,5,4,1,10/28/2022,1,2,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,180.7695395
22002983,6,2200298301,1,220029830105,6,5,1,10/29/2022,1,6,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,180.7695395
22002983,4,2200298301,1,220029830106,7,6,1,10/30/2022,1,4,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,180.7695395
22002983,1,2200298301,1,220029830107,1,7,1,10/31/2022,1,1,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,361.5390789,180.7695395
22003058,4,2200305801,1,220030580101,4,1,1,10/13/2022,1,4,1,1,0,0,0,0,1,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,175.6769236,105.4061541
22003058,8,2200305801,1,220030580102,5,2,0,10/14/2022,1,6,1,3,0,0,0,0,1,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22003058,1,2200305801,1,220030580103,6,3,1,10/15/2022,1,1,1,3,45,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,105.4061541
22003058,4,2200305801,1,220030580104,7,4,1,10/16/2022,1,4,1,3,0,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,105.4061541
22003058,5,2200305801,1,220030580105,1,5,0,10/17/2022,1,4,1,3,0,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22003058,6,2200305801,1,220030580106,2,6,1,10/18/2022,1,6,1,3,0,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,175.6769236,105.4061541
22003058,7,2200305801,1,220030580107,3,7,1,10/19/2022,1,7,1,3,0,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,175.6769236,105.4061541
22003059,2,2200305901,1,220030590101,2,1,1,10/04/2022,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,449.1393315,256.6510465
22003059,7,2200305901,1,220030590102,3,2,1,10/05/2022,1,7,1,1,390,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,449.1393315,256.6510465
22003059,2,2200305901,1,220030590103,4,3,1,10/06/2022,1,2,1,1,345,0,0,1,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,449.1393315,256.6510465
22003059,2,2200305901,1,220030590104,5,4,1,10/07/2022,1,2,1,1,0,1,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,0,256.6510465
22003059,7,2200305901,1,220030590105,6,5,1,10/08/2022,1,7,1,1,465,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,256.6510465
22003059,2,2200305901,1,220030590106,7,6,1,10/09/2022,1,2,1,1,465,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,256.6510465
22003059,2,2200305901,1,220030590107,1,7,1,10/10/2022,1,2,1,1,225,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,449.1393315,256.6510465
22003116,10,2200311601,1,220031160101,2,1,1,10/25/2022,1,10,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,358.7899272,358.7899272
22003151,0,2200315101,1,220031510101,6,1,1,10/15/2022,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29.15183459
22003151,9,2200315101,1,220031510102,7,2,1,10/16/2022,1,9,1,1,0,0,0,0,0,0,0,0,0,1,1,995,995,995,995,995,995,995,995,995,995,995,995,995,0,29.15183459
22003151,1,2200315101,1,220031510103,1,3,1,10/17/2022,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,51.01571054,29.15183459
22003151,4,2200315101,1,220031510104,2,4,1,10/18/2022,1,4,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,51.01571054,29.15183459
22003151,4,2200315101,1,220031510105,3,5,1,10/19/2022,1,4,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,51.01571054,29.15183459
22003151,4,2200315101,1,220031510106,4,6,1,10/20/2022,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,51.01571054,29.15183459
22003151,2,2200315101,1,220031510107,5,7,1,10/21/2022,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,29.15183459
22003223,8,2200322301,1,220032230101,2,1,1,10/04/2022,1,8,1,2,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,203.7784959,203.7784959
22003223,14,2200322301,1,220032230102,3,2,0,10/05/2022,1,5,1,2,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22003223,15,2200322301,1,220032230103,4,3,0,10/06/2022,1,10,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22003223,13,2200322301,1,220032230104,5,4,0,10/07/2022,1,2,1,1,995,1,0,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22003223,11,2200322301,1,220032230105,6,5,0,10/08/2022,1,6,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22003223,16,2200322301,1,220032230106,7,6,0,10/09/2022,1,1,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22003223,17,2200322301,1,220032230107,1,7,0,10/10/2022,1,9,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22003296,4,2200329601,1,220032960101,6,1,1,10/29/2022,1,4,2,2,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,51.64746417
22003296,2,2200329601,1,220032960102,7,2,1,10/30/2022,1,2,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,51.64746417
22003296,1,2200329601,1,220032960103,1,3,1,10/31/2022,1,1,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,77.47119626,51.64746417
22003296,1,2200329601,1,220032960104,2,4,1,11/01/2022,1,1,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,77.47119626,51.64746417
22003296,8,2200329601,1,220032960105,3,5,1,11/02/2022,1,8,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,77.47119626,51.64746417
22003296,14,2200329601,1,220032960106,4,6,1,11/03/2022,1,14,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,77.47119626,51.64746417
22003296,40,2200329601,1,220032960107,5,7,0,11/04/2022,1,37,997,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22003372,1,2200337201,1,220033720101,3,1,1,10/19/2022,1,1,1,3,510,1,0,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,549.6184828,549.6184828
22003430,8,2200343001,1,220034300101,3,1,1,10/05/2022,1,8,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,50.80363885,33.86909257
22003430,4,2200343001,1,220034300102,4,2,1,10/06/2022,1,4,1,1,0,0,0,0,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,50.80363885,33.86909257
22003430,9,2200343001,1,220034300103,5,3,0,10/07/2022,1,8,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22003430,6,2200343001,1,220034300104,6,4,1,10/08/2022,1,6,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,33.86909257
22003430,2,2200343001,1,220034300105,7,5,1,10/09/2022,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,33.86909257
22003430,8,2200343001,1,220034300106,1,6,1,10/10/2022,1,8,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,50.80363885,33.86909257
22003430,2,2200343001,1,220034300107,2,7,1,10/11/2022,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,50.80363885,33.86909257
22003464,5,2200346401,1,220034640101,3,1,1,10/05/2022,1,5,1,1,285,0,0,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,297.9245444,148.9622722
22003464,0,2200346401,1,220034640102,4,2,0,10/06/2022,1,0,1,1,210,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22003464,0,2200346401,1,220034640103,5,3,1,10/07/2022,1,0,1,1,90,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,148.9622722
22003464,3,2200346401,1,220034640104,6,4,1,10/08/2022,1,3,1,1,0,0,0,0,0,1,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,0,148.9622722
22003464,0,2200346401,1,220034640105,7,5,0,10/09/2022,1,0,1,2,270,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22003464,0,2200346401,1,220034640106,1,6,1,10/10/2022,1,0,1,2,405,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,297.9245444,148.9622722
22003464,0,2200346401,1,220034640107,2,7,0,10/11/2022,1,0,1,2,165,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22003642,3,2200364201,1,220036420101,3,1,1,11/02/2022,1,3,1,4,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,431.4932515,431.4932515
22003649,8,2200364901,1,220036490101,3,1,1,10/12/2022,1,8,1,1,0,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,79.89209542,45.65262595
22003649,14,2200364901,1,220036490102,4,2,1,10/13/2022,1,14,1,1,0,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,79.89209542,45.65262595
22003649,8,2200364901,1,220036490103,5,3,1,10/14/2022,1,8,1,1,0,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,45.65262595
22003649,8,2200364901,1,220036490104,6,4,1,10/15/2022,1,8,1,1,0,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,45.65262595
22003649,4,2200364901,1,220036490105,7,5,1,10/16/2022,1,4,1,1,0,0,0,0,1,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,0,45.65262595
22003649,13,2200364901,1,220036490106,1,6,1,10/17/2022,1,13,1,1,0,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,79.89209542,45.65262595
22003649,8,2200364901,1,220036490107,2,7,1,10/18/2022,1,8,1,1,0,0,0,0,1,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,79.89209542,45.65262595
22003665,8,2200366501,1,220036650101,3,1,1,10/26/2022,1,8,4,3,510,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,50.92925328,33.95283552
22003665,12,2200366501,1,220036650102,4,2,1,10/27/2022,1,12,3,3,600,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,50.92925328,33.95283552
22003665,13,2200366501,1,220036650103,5,3,1,10/28/2022,1,13,3,3,600,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,33.95283552
22003665,6,2200366501,1,220036650104,6,4,1,10/29/2022,1,6,3,3,600,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,33.95283552
22003665,8,2200366501,1,220036650105,7,5,0,10/30/2022,1,7,3,4,600,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22003665,7,2200366501,1,220036650106,1,6,1,10/31/2022,1,7,4,4,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,50.92925328,33.95283552
22003665,11,2200366501,1,220036650107,2,7,1,11/01/2022,1,11,1,997,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,50.92925328,33.95283552
